customer_id,gender,tenure_months,contract_type,payment_method,monthly_charges,internet_service_type,is_paperless_billing,is_churn,is_senior_citizen,has_partner,has_dependents,has_phone_service,has_multiple_lines,has_online_security,has_online_backup,has_device_protection,has_tech_support,has_streaming_tv,has_streaming_movies,total_charges,Prediccion_Churn,Probabilidad_Fuga
2115-BFTIW,Male,25,Month-to-month,Mailed check,70.95,Fiber optic,false,true,false,false,false,true,false,false,false,false,false,false,false,1767.35,1,57.25
0106-UGRDO,Female,69,Two year,Electronic check,116,Fiber optic,true,false,false,true,false,true,true,true,true,true,true,true,true,8182.85,0,38.04
5542-TBBWB,Male,1,Month-to-month,Electronic check,69.9,Fiber optic,true,false,false,false,false,true,false,false,false,false,false,false,false,69.9,1,70.99
7740-BTPUX,Male,55,Two year,Electronic check,113.6,Fiber optic,true,false,true,true,false,true,true,false,true,true,true,true,true,6292.7,0,38.78
5260-UMPWX,Female,26,Month-to-month,Credit card (automatic),20.25,No,true,false,false,true,true,true,false,false,false,false,false,false,false,493.95,0,41.09
5649-RXQTV,Male,51,Month-to-month,Electronic check,99,Fiber optic,true,false,false,false,false,true,false,false,true,true,false,true,true,5038.15,1,60.13
6765-MBQNU,Female,26,One year,Mailed check,26,No,false,false,false,true,false,true,true,false,false,false,false,false,false,684.05,0,27.28
4484-CGXFK,Female,3,Month-to-month,Electronic check,55.3,DSL,true,true,false,false,false,true,false,false,false,false,false,false,true,196.15,1,60.55
6481-OGDOO,Male,67,One year,Credit card (automatic),90.6,Fiber optic,true,true,false,true,false,true,false,true,true,false,false,false,true,6056.15,0,43.53
5349-AZPEW,Female,5,Month-to-month,Mailed check,25.05,DSL,false,false,false,true,true,false,false,false,false,false,false,false,false,125.5,1,59.92
2038-LLMLM,Female,48,Month-to-month,Electronic check,103.85,Fiber optic,true,false,false,false,false,true,true,false,false,true,true,true,true,4946.05,1,61.94
7996-MHXLW,Female,66,Two year,Credit card (automatic),25.15,No,true,false,false,false,false,true,true,false,false,false,false,false,false,1683.6,0,20.66
9079-LWTFD,Male,47,Month-to-month,Mailed check,100.75,Fiber optic,false,false,false,false,false,true,true,true,true,false,true,true,false,4669.2,1,57.09
5804-HYIEZ,Male,70,Month-to-month,Electronic check,106.05,Fiber optic,true,false,false,true,true,true,true,true,true,false,false,true,true,7554.05,1,59.05
6227-FBDXH,Male,69,One year,Bank transfer (automatic),99.5,Fiber optic,false,false,false,true,false,true,true,false,false,true,false,true,true,6841.45,0,43.69
3106-ULWFW,Female,8,Month-to-month,Credit card (automatic),85.2,Fiber optic,true,true,false,true,false,true,true,false,false,false,false,false,true,627.4,1,66.06
0925-VYDLG,Female,3,Month-to-month,Electronic check,75.25,Fiber optic,false,true,false,false,false,true,true,false,false,false,false,false,false,242,1,69.84
8383-SGHJU,Female,33,One year,Electronic check,59.4,DSL,false,false,false,false,false,true,true,true,false,false,true,false,false,1952.8,0,28.05
4123-FCVCB,Female,12,One year,Mailed check,75.85,DSL,true,false,false,false,false,true,true,false,false,false,true,true,true,854.45,0,47.26
8311-UEUAB,Female,67,Two year,Electronic check,75.5,DSL,true,false,false,true,true,true,true,true,false,false,false,true,true,5229.45,0,24.48
8035-BUYVG,Male,40,One year,Electronic check,42.35,DSL,true,true,false,true,false,false,false,true,true,true,false,false,false,1716.45,0,28.05
7978-DKUQH,Female,25,Month-to-month,Electronic check,74.6,Fiber optic,true,false,false,true,false,true,false,false,false,true,false,false,false,1797.75,1,62.24
2931-VUVJN,Female,59,One year,Electronic check,94.05,Fiber optic,true,false,true,true,false,true,true,true,true,true,true,false,false,5483.9,0,36.78
8699-ASUFO,Male,7,Month-to-month,Mailed check,74.4,Fiber optic,true,true,true,true,false,true,true,false,false,false,false,false,false,527.9,1,66.06
6418-PIQSP,Female,62,Two year,Mailed check,81,DSL,false,false,false,true,false,true,false,true,false,true,true,true,true,4985.9,0,21.01
8076-FEZKJ,Male,10,One year,Mailed check,19.5,No,false,false,false,false,false,true,false,false,false,false,false,false,false,225.85,0,27.91
1153-GNOLC,Male,33,One year,Electronic check,39.1,DSL,true,false,false,false,false,false,false,false,true,false,false,true,false,1309,0,28.67
0788-DXBFY,Male,58,One year,Electronic check,19.55,No,true,false,false,true,true,true,false,false,false,false,false,false,false,1108.8,0,28.25
5732-IKGQH,Male,52,One year,Bank transfer (automatic),104.45,Fiber optic,true,false,true,true,false,true,false,true,false,true,true,true,true,5481.25,0,43.71
9239-GZHZE,Female,72,Two year,Credit card (automatic),113.65,Fiber optic,true,false,false,true,false,true,true,true,true,true,true,true,true,8124.2,0,25.05
9339-FIIJL,Male,72,Two year,Bank transfer (automatic),85.95,DSL,false,false,false,true,false,true,true,false,true,true,true,true,true,6151.9,0,21.01
5414-OFQCB,Male,57,Two year,Credit card (automatic),90.45,Fiber optic,true,false,false,false,false,true,true,false,false,false,true,true,false,5229.8,0,24.76
4612-THJBS,Female,56,One year,Bank transfer (automatic),104.75,Fiber optic,true,true,true,false,false,true,true,false,true,true,false,true,true,5510.65,0,43.69
7874-ECPQJ,Female,4,Month-to-month,Bank transfer (automatic),20.05,No,true,false,false,false,true,true,false,false,false,false,false,false,false,85.5,0,45.88
7089-RKVSZ,Male,8,One year,Mailed check,24.4,No,false,false,false,true,true,true,true,false,false,false,false,false,false,203.95,0,27.91
3450-WXOAT,Male,46,Month-to-month,Credit card (automatic),45.2,DSL,true,false,false,false,false,true,false,false,false,false,false,false,false,2065.15,0,41.6
9251-WNSOD,Female,67,One year,Mailed check,75.1,DSL,false,false,false,true,false,true,true,true,true,true,false,false,true,5064.45,0,37.44
1247-QBVSH,Female,43,Month-to-month,Mailed check,50.2,DSL,false,false,false,true,true,true,false,false,true,false,false,false,false,2169.4,0,41.6
4083-BFNYK,Female,38,One year,Credit card (automatic),95,Fiber optic,false,false,true,true,false,true,true,true,true,false,false,false,true,3591.25,0,45.6
6619-RPLQZ,Female,45,Two year,Mailed check,20.85,No,false,false,false,true,true,true,false,false,false,false,false,false,false,892.15,0,20.66
7021-XSNYE,Male,7,Two year,Credit card (automatic),49.65,DSL,false,false,false,true,true,false,false,true,false,true,true,false,true,305.55,0,29.99
1049-FYSYG,Female,17,Month-to-month,Credit card (automatic),35.65,DSL,true,false,false,true,false,false,false,false,true,true,false,false,false,646.05,0,46.98
8406-LNMHF,Male,59,One year,Credit card (automatic),82.95,Fiber optic,true,false,true,true,false,true,false,true,true,true,false,false,false,4903.15,0,33.04
5968-HYJRZ,Male,47,Two year,Mailed check,24.55,No,false,false,false,true,true,true,true,false,false,false,false,false,false,1160.45,0,20.66
2636-OHFMN,Male,4,Month-to-month,Electronic check,48.55,DSL,true,true,false,true,false,false,false,false,true,false,false,true,true,201,1,60.55
5630-IXDXV,Female,47,Month-to-month,Electronic check,106.35,Fiber optic,true,false,false,false,false,true,true,false,true,true,false,true,true,4849.1,1,61.94
5397-NSKQG,Male,67,Two year,Credit card (automatic),50.9,DSL,false,false,false,true,true,false,false,true,false,false,false,true,true,3281.65,0,21.01
0188-GWFLE,Male,2,Month-to-month,Mailed check,20.05,No,false,false,false,false,false,true,false,false,false,false,false,false,false,33.7,0,45.88
2882-DDZPG,Female,12,Month-to-month,Bank transfer (automatic),19.45,No,false,false,false,false,false,true,false,false,false,false,false,false,false,227.45,0,41.25
9137-NOQKA,Male,2,Month-to-month,Electronic check,19.2,No,false,false,true,false,false,true,false,false,false,false,false,false,false,37.2,0,46.24
1849-RJYIG,Female,8,Month-to-month,Electronic check,60,DSL,true,false,false,false,false,true,false,true,false,false,false,true,false,487.75,1,55.47
9153-BTBVV,Female,71,Two year,Bank transfer (automatic),25,No,false,false,false,true,false,true,true,false,false,false,false,false,false,1753,0,20.66
3969-JQABI,Female,58,Month-to-month,Credit card (automatic),65.25,DSL,true,false,false,true,false,true,false,true,true,false,false,true,false,3791.6,0,41.6
5837-LXSDN,Female,21,One year,Credit card (automatic),58.85,DSL,true,false,false,true,true,true,false,false,true,false,false,true,false,1215.45,0,29.7
7799-DSEWS,Male,18,Month-to-month,Electronic check,68.35,DSL,true,false,false,false,false,true,false,true,false,true,true,true,false,1299.8,0,47.19
0820-FNRNX,Male,17,Month-to-month,Mailed check,66.7,DSL,true,false,false,true,true,true,true,false,true,true,true,false,false,1077.05,0,46.98
4213-HKBJO,Female,33,Two year,Credit card (automatic),25.7,No,false,false,false,false,false,true,true,false,false,false,false,false,false,826.1,0,20.66
3550-SAHFP,Female,33,Month-to-month,Electronic check,83.35,Fiber optic,true,true,false,false,false,true,true,false,false,false,false,false,true,2757.85,1,61.94
5893-PYOLZ,Male,56,Two year,Credit card (automatic),81.8,DSL,true,false,false,false,false,true,false,false,true,true,true,true,true,4534.45,0,21.01
8780-YRMTT,Female,66,Two year,Mailed check,47.4,DSL,true,false,false,false,false,false,false,true,true,true,true,false,false,3177.25,0,21.01
6242-SGYTS,Male,62,One year,Credit card (automatic),94.95,Fiber optic,true,false,false,true,true,true,true,true,true,false,false,true,false,5791.85,0,33.04
4659-NZRUF,Female,19,Month-to-month,Electronic check,95.15,Fiber optic,true,true,false,false,false,true,true,true,true,false,false,false,true,1789.25,1,61.76
6997-UVGOX,Male,71,Two year,Bank transfer (automatic),85.45,DSL,false,false,false,true,true,true,false,true,true,true,true,true,true,6029.9,0,21.01
2397-BRLOM,Male,8,Month-to-month,Credit card (automatic),80.45,Fiber optic,true,true,true,true,true,true,false,false,false,false,false,true,false,583.45,1,66.06
1169-SAOCL,Male,49,One year,Bank transfer (automatic),106.65,Fiber optic,true,false,false,false,false,true,true,false,true,false,true,true,true,5168.1,0,45.76
9929-PLVPA,Female,4,Month-to-month,Credit card (automatic),20.4,No,false,false,false,false,true,true,false,false,false,false,false,false,false,94.5,0,45.88
5480-XTFFL,Female,31,Two year,Mailed check,21,No,false,false,false,true,true,true,false,false,false,false,false,false,false,697.7,0,20.66
2495-INZWQ,Male,4,Month-to-month,Electronic check,44.55,DSL,true,true,false,false,false,false,false,false,false,false,false,true,true,174.3,1,60.55
2790-XUYMV,Male,71,One year,Credit card (automatic),85.45,Fiber optic,true,false,false,false,true,true,true,true,true,false,false,false,false,6028.95,0,33.04
6645-MXQJT,Male,2,Month-to-month,Electronic check,97.1,Fiber optic,false,false,false,true,true,true,false,true,false,false,false,true,true,184.15,1,69.04
5804-JMYIO,Female,39,Two year,Mailed check,19.75,No,false,false,false,true,true,true,false,false,false,false,false,false,false,757.95,0,20.66
5993-JSUWV,Female,66,Two year,Bank transfer (automatic),61.15,DSL,true,false,false,false,false,true,false,true,true,true,false,false,false,4017.45,0,21.01
3617-XLSGQ,Female,66,Two year,Bank transfer (automatic),109.25,Fiber optic,false,false,false,true,true,true,true,true,true,true,false,true,true,7082.5,0,35.04
4550-VBOFE,Male,70,Month-to-month,Electronic check,102.95,Fiber optic,true,true,true,true,false,true,true,false,true,true,false,true,true,7101.5,1,59.95
3170-GWYKC,Female,60,Month-to-month,Bank transfer (automatic),104.95,Fiber optic,true,false,false,false,false,true,false,true,false,true,true,true,true,6236.75,1,55.03
0301-FIDRB,Female,72,Two year,Bank transfer (automatic),63.8,DSL,true,false,false,true,true,false,false,true,true,true,true,true,true,4684.3,0,21.01
6313-GIDIT,Male,53,Month-to-month,Electronic check,54.45,DSL,true,true,true,false,false,false,false,false,true,true,false,true,true,2854.55,0,44.98
5131-PONJI,Male,49,Month-to-month,Credit card (automatic),90.4,Fiber optic,true,false,false,true,true,true,false,false,true,true,false,true,false,4494.65,1,57.25
2576-HXMPA,Female,1,Month-to-month,Credit card (automatic),19.55,No,false,false,false,false,false,true,false,false,false,false,false,false,false,19.55,1,55.56
7587-AOVVU,Male,27,Month-to-month,Electronic check,100.75,Fiber optic,false,false,false,true,true,true,true,true,true,false,true,true,false,2793.55,1,61.36
9357-UJRUN,Male,24,One year,Electronic check,58.35,DSL,true,false,false,true,false,true,true,true,false,false,true,false,false,1346.9,0,28.31
8648-PFRMP,Female,14,Month-to-month,Electronic check,46.35,DSL,true,false,true,false,false,false,false,false,false,false,false,true,true,672.7,1,53.12
9443-JUBUO,Male,72,Two year,Credit card (automatic),65.25,DSL,true,false,false,true,true,false,false,true,true,true,true,true,true,4478.85,0,21.01
2960-NKRSO,Male,24,Month-to-month,Electronic check,85.95,Fiber optic,true,false,false,false,false,true,false,false,true,true,true,false,false,2107.15,1,62.24
5598-IKHQQ,Female,72,Two year,Credit card (automatic),25.45,No,false,false,false,false,false,true,true,false,false,false,false,false,false,1866.45,0,20.66
0397-ZXWQF,Male,67,Two year,Bank transfer (automatic),20.5,No,false,false,false,false,false,true,false,false,false,false,false,false,false,1430.95,0,20.66
7398-HPYZQ,Male,71,Two year,Bank transfer (automatic),90.55,DSL,false,false,false,true,false,true,true,true,true,true,true,true,true,6404,0,21.01
5153-RTHKF,Female,34,Month-to-month,Electronic check,85.35,Fiber optic,false,false,false,false,false,true,true,false,false,false,false,true,false,2896.6,1,61.94
5793-YOLJN,Female,55,Two year,Mailed check,21,No,false,false,false,true,true,true,false,false,false,false,false,false,false,1210.3,0,20.66
4021-RQSNY,Male,29,Month-to-month,Electronic check,98.5,Fiber optic,true,true,true,true,false,true,true,false,false,true,false,true,true,3004.15,1,61.94
3995-WFCSM,Female,2,Month-to-month,Electronic check,60.85,DSL,false,false,false,false,false,true,false,false,false,true,false,false,true,111.4,1,60.55
7311-MQJCH,Female,5,One year,Electronic check,19.55,No,false,false,false,false,false,true,false,false,false,false,false,false,false,99.6,0,29.76
7622-FWGEW,Male,56,Two year,Bank transfer (automatic),85.65,DSL,true,false,true,true,false,true,false,true,true,true,true,true,true,4824.45,0,24.44
4815-YOSUK,Male,72,One year,Credit card (automatic),104.9,Fiber optic,true,false,false,true,true,true,true,true,true,true,true,false,true,7537.5,0,43.53
7036-TYDEC,Female,69,Two year,Electronic check,104,Fiber optic,false,false,false,false,false,true,true,false,false,true,true,true,true,7028.5,0,38.61
1302-UHBDD,Male,20,Month-to-month,Electronic check,89.95,Fiber optic,false,false,true,false,false,true,false,false,false,false,false,true,true,1648.45,1,62.64
3298-QEICA,Female,23,Two year,Mailed check,34.6,DSL,false,false,false,true,true,false,false,true,false,false,true,false,false,813.45,0,21.01
1393-IMKZG,Female,1,Month-to-month,Electronic check,95.85,Fiber optic,true,false,false,false,false,true,false,false,false,false,true,true,true,95.85,1,70.99
3398-GCPMU,Female,72,Two year,Credit card (automatic),89.55,DSL,true,false,true,true,true,true,true,true,true,true,true,true,true,6448.85,0,24.44
7181-BQYBV,Female,1,Month-to-month,Electronic check,102.45,Fiber optic,true,true,false,true,true,true,true,true,false,true,false,true,true,102.45,1,69.16
9578-VRMNM,Female,16,Month-to-month,Credit card (automatic),65.2,DSL,true,true,false,false,false,true,true,false,false,true,false,false,true,1043.35,1,51.61
0869-PAPRP,Female,26,Month-to-month,Credit card (automatic),85.7,Fiber optic,true,false,true,true,false,true,false,false,false,true,false,true,false,2067,1,57.25
4238-JSSWH,Female,35,Month-to-month,Bank transfer (automatic),102.05,Fiber optic,false,false,true,true,false,true,true,false,false,true,false,true,true,3452.55,1,57.25
5499-ECUTN,Female,47,One year,Credit card (automatic),66.05,DSL,true,false,false,true,false,true,false,true,false,true,false,true,false,3021.45,0,27.7
2884-GBPFB,Female,35,Month-to-month,Electronic check,70.3,Fiber optic,true,true,false,true,false,true,false,false,false,false,false,false,false,2416.55,1,61.94
3413-DHLPB,Male,60,Month-to-month,Bank transfer (automatic),103.75,Fiber optic,true,false,false,true,true,true,true,false,true,false,true,true,true,5969.95,1,55.19
